136 	4.600000e-01	9.885784e-10	1.088911e-09	1.116959e-09	1.124372e-09	1.126529e-09	1.127225e-09	1.127431e-09	1.127503e-09	1.127525e-09	1.127532e-09	 
137 	4.700000e-01	9.996455e-10	1.095078e-09	1.125512e-09	1.132699e-09	1.135051e-09	1.135727e-09	1.135951e-09	1.136021e-09	1.136045e-09	1.136052e-09	 
138 	4.800000e-01	1.005518e-09	1.102880e-09	1.133930e-09	1.141262e-09	1.143662e-09	1.144352e-09	1.144580e-09	1.144652e-09	1.144676e-09	1.144683e-09	 
139 	4.900000e-01	1.010424e-09	1.109685e-09	1.141340e-09	1.148816e-09	1.151262e-09	1.151965e-09	1.152198e-09	1.152271e-09	1.152295e-09	1.152303e-09	 
140 	5.000000e-01	1.018733e-09	1.113055e-09	1.147030e-09	1.154093e-09	1.156861e-09	1.157547e-09	1.157813e-09	1.157886e-09	1.157914e-09	1.157922e-09	 
141 	5.100000e-01	1.021830e-09	1.117868e-09	1.152462e-09	1.159654e-09	1.162472e-09	1.163171e-09	1.163441e-09	1.163516e-09	1.163544e-09	1.163552e-09	 
142 	5.200000e-01	1.024050e-09	1.121780e-09	1.156984e-09	1.164302e-09	1.167169e-09	1.167881e-09	1.168156e-09	1.168232e-09	1.168260e-09	1.168269e-09	 
143 	5.300000e-01	1.029820e-09	1.122501e-09	1.160238e-09	1.167656e-09	1.170692e-09	1.171423e-09	1.171711e-09	1.171789e-09	1.171818e-09	1.171827e-09	 
144 	5.400000e-01	1.030399e-09	1.124612e-09	1.162973e-09	1.170514e-09	1.173600e-09	1.174343e-09	1.174635e-09	1.174714e-09	1.174744e-09	1.174753e-09	 
145 	5.500000e-01	1.030190e-09	1.125914e-09	1.164890e-09	1.172552e-09	1.175688e-09	1.176443e-09	1.176740e-09	1.176820e-09	1.176851e-09	1.176860e-09	 
146 	5.600000e-01	1.033637e-09	1.125664e-09	1.166074e-09	1.173540e-09	1.176813e-09	1.177538e-09	1.177856e-09	1.177932e-09	1.177965e-09	1.177974e-09	 
147 	5.700000e-01	1.031948e-09	1.125368e-09	1.166389e-09	1.173969e-09	1.177292e-09	1.178027e-09	1.178350e-09	1.178427e-09	1.178461e-09	1.178470e-09	 
148 	5.800000e-01	1.033959e-09	1.122599e-09	1.165688e-09	1.173062e-09	1.176620e-09	1.177343e-09	1.177690e-09	1.177767e-09	1.177804e-09	1.177812e-09	 
149 	5.900000e-01	1.030894e-09	1.120803e-09	1.164509e-09	1.171989e-09	1.175598e-09	1.176331e-09	1.176684e-09	1.176762e-09	1.176799e-09	1.176807e-09	 
150 	6.000000e-01	1.031557e-09	1.117936e-09	1.162807e-09	1.169991e-09	1.173805e-09	1.174525e-09	1.174904e-09	1.174982e-09	1.175022e-09	1.175031e-09	 
